attitude.roll,attitude.pitch,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,gravity.x,gravity.y,activity
-2.186024,-1.496152,0.01349,-0.088198,-0.0307579999999999,0.0107879999999999,-0.001778,-0.003884,-0.060897,0.997215,standing
2.804783,-1.439057,0.0053939999999999,-0.005078,0.006022,-0.003311,0.010725,-0.039978,0.043411,0.991335,standing
-0.908952,-1.408696,-0.012759,-0.004888,-0.012908,0.036563,4.8e-05,-0.111664,-0.1272309999999999,0.98689,standing
-0.736161,-0.950294,0.876898,0.016005,-1.092701,-0.056103,-0.162097,0.269294,-0.390399,0.813587,upstairs
0.376354,-1.046924,-2.208856,0.387693,0.215754,-0.1752,1.412386,-0.6112850000000001,0.183852,0.8658889999999999,upstairs
-2.559589,-0.44583,-0.002274,-0.004377,-0.0020399999999999,0.045831,-0.084313,0.064302,-0.4959659999999999,0.4312069999999999,sitting
3.04715,1.46302,0.001501,-0.035737,0.000603,0.0092959999999999,-0.004704,-0.032928,0.010144,-0.994198,standing
-2.429272,-0.6200439999999999,-0.0132919999999999,-0.066742,0.033243,0.03417,-0.103547,0.104131,-0.531927,0.581071,sitting
0.081312,-0.112533,-0.000698,-0.003278,0.000964,0.017375,0.016489,-0.001384,0.080708,0.112296,sitting
0.187382,-0.4802369999999999,0.022272,-0.040615,0.000122,-0.0123069999999999,0.015778,0.0031969999999999,0.165215,0.4619899999999999,sitting
0.132642,-1.320849,2.266191,-3.167648,0.56598,0.092488,-0.358116,0.5804229999999999,0.03271,0.968926,walking
0.561067,-1.309723,0.680128,-1.928723,-0.347902,0.518547,0.062115,0.438072,0.137322,0.966113,downstairs
-2.240259,-1.483276,0.0042049999999999,-0.141924,0.016744,-0.012449,-0.003832,0.031823,-0.068514,0.996172,standing
-0.5351640000000001,-1.298415,-2.676303,-0.947112,0.882798,0.209006,0.179338,-0.250324,-0.137198,0.963133,downstairs
0.952461,-1.32662,-1.037504,-0.584486,-0.8300290000000001,-0.282931,-0.895065,0.388024,0.196978,0.970337,downstairs
-1.793854,0.083711,2.9032720000000003,-0.293116,-0.429368,0.556362,-0.0262959999999999,-0.210135,-0.971797,-0.0836129999999999,downstairs
-1.252034,-1.49065,0.014146,-0.041333,-0.005816,-0.010169,0.002005,0.023967,-0.0759519999999999,0.99679,standing
0.033431,-1.236048,4.01221,4.346635,-0.6849970000000001,-0.91163,-0.185002,1.853395,0.01098,0.944493,jogging
0.326423,-0.895819,1.216271,0.699729,0.299621,-0.4816979999999999,0.450862,0.102594,0.200372,0.780721,downstairs
-2.702741,-0.459201,-0.0681799999999999,-0.033332,-0.046481,-4e-05,-0.0172669999999999,0.004584,-0.38088,0.4432319999999999,sitting
1.580406,-1.445538,0.7687930000000001,0.5186390000000001,0.429516,-0.176619,-0.42318,0.078435,0.1249069999999999,0.992165,upstairs
-0.642745,-1.185933,0.5223439999999999,-0.233853,-0.307723,0.0207849999999999,-0.31131,0.001982,-0.2250239999999999,0.92685,upstairs
1.095741,-0.296283,0.005903,0.015184,0.004815,-0.0017809999999999,0.001399,-0.013958,0.85052,0.291967,sitting
-1.375071,-0.4417439999999999,0.652507,-1.238541,0.578574,0.126126,-0.1985589999999999,0.166822,-0.8867459999999999,0.427517,jogging
-0.015325,-0.973111,-0.018287,0.00998,-0.004713,0.031283,0.02512,0.018441,-0.008623,0.826641,sitting
2.601367,-1.347102,-0.631313,-0.473613,0.6859460000000001,-0.211851,-0.8204819999999999,-0.874189,0.114087,0.975085,jogging
-2.6182060000000003,-1.325268,1.107802,0.1497079999999999,0.354492,0.408551,-1.396217,0.057114,-0.1214869999999999,0.970009,jogging
-2.852489,-1.17757,-0.735773,4.706076,0.597309,0.207703,0.125364,0.029923,-0.109238,0.923678,upstairs
-2.006902,-0.8502770000000001,1.452603,0.370131,2.886389,1.944687,-1.806883,-0.6838029999999999,-0.598022,0.751463,jogging
-0.234329,-0.022499,0.012535,0.000653,-0.003559,0.017807,0.0318699999999999,-0.005725,-0.232132,0.022497,sitting
1.417927,-1.432243,-0.452883,0.6473869999999999,-0.510899,0.001486,-0.159622,-0.0476339999999999,0.136499,0.990417,upstairs
-0.727517,-1.321358,-2.420791,1.142925,-2.899044,-0.158058,0.067997,0.4731899999999999,-0.164161,0.969051,walking
0.217954,-1.264378,-1.65,0.8770190000000001,-1.109936,0.460595,0.79893,-0.006207,0.065223,0.95342,jogging
0.322669,-0.33673,0.058449,-0.00062,-0.005589,0.011119,-0.025089,-0.01443,0.299291,0.330402,sitting
-0.048143,-1.330233,0.750185,-0.027138,-0.252532,-0.257793,0.103869,0.524469,-0.011464,0.971204,walking
0.639881,-1.420896,-0.097571,-0.157306,-0.706542,-0.020437,0.017653,0.031456,0.089132,0.988786,upstairs
0.073679,-0.354982,4.598433,-3.744486,0.097916,-0.215035,-0.139199,1.38564,0.069023,0.347573,upstairs
1.28435,-1.296651,-0.900308,1.31481,-1.29414,0.359634,0.20783,0.1322569999999999,0.259675,0.962657,upstairs
-0.643951,-1.369607,0.612632,0.523031,0.058088,-0.454921,-0.246218,-0.3608099999999999,-0.1199539999999999,0.97983,downstairs
0.026973,0.001139,0.000576,-0.000489,0.001305,0.002358,0.010676,-0.005324,0.0269699999999999,-0.001139,sitting
0.835145,-1.188872,-1.507698,1.7186009999999998,-0.8293709999999999,-0.081849,-0.171846,0.315954,0.276323,0.927949,walking
-1.159843,-1.180539,-1.822579,0.347937,-0.4898619999999999,-0.200827,0.281854,-0.140508,-0.348749,0.924811,jogging
0.679591,-1.361465,-0.339919,0.287883,-0.22061,0.316673,0.015025,0.086062,0.130577,0.97817,upstairs
-2.394134,-1.22049,-0.107123,0.613334,-0.4473899999999999,0.518227,-1.285321,-0.432827,-0.2332389999999999,0.939268,jogging
-2.490544,-0.5060899999999999,-0.065598,-0.094224,-0.016845,0.048882,-0.113103,0.093999,-0.530053,0.4847609999999999,sitting
-2.297412,-1.428053,2.873217,-1.481517,0.224733,-0.399072,-0.681922,-0.360379,-0.1063289999999999,0.989829,jogging
-0.490069,-1.065191,-0.969513,0.32395,-0.165377,0.035252,-0.337879,0.272162,-0.2279699999999999,0.8748819999999999,downstairs
-2.222106,-1.252277,1.785569,1.240302,0.6537689999999999,-0.066786,0.171485,-0.297586,-0.2490099999999999,0.9497,walking
0.610425,-1.005107,2.520943,0.257305,1.305417,-0.213308,0.854526,0.261569,0.307241,0.8442200000000001,downstairs
-1.875108,-1.30641,-1.445698,-0.334387,-0.04968,0.740356,-1.795148,0.0142639999999999,-0.249298,0.965253,jogging
0.937934,-1.266307,-0.160266,-0.385607,1.370617,0.865562,-0.2201139999999999,0.151743,0.241738,0.954,jogging
1.601827,-1.50873,0.021224,-0.019082,0.0186789999999999,0.004287,0.004428,-0.003374,0.061997,0.998075,standing
0.637467,-1.112703,-0.544984,0.6180939999999999,-1.19207,-0.169477,1.297301,0.033401,0.2631969999999999,0.8968969999999999,upstairs
-0.949473,-0.92276,3.244654,-0.582278,-0.32441,-0.130432,-0.2780289999999999,0.130496,-0.490799,0.79727,upstairs
0.720643,-1.0283950000000002,-1.4937,0.427263,-0.859801,-0.236334,-0.38586,-0.019147,0.340613,0.8564709999999999,upstairs
2.0662119999999997,-1.22908,0.7413270000000001,-0.521098,1.6911,0.187215,0.1562839999999999,-0.061863,0.29481,0.942181,upstairs
0.862742,-1.207717,-0.435457,-0.898539,-0.485993,0.617136,0.4125439999999999,0.174852,0.269781,0.934808,downstairs
2.045379,-1.41646,-0.552104,0.618476,-0.6184109999999999,0.004903,-0.098801,-0.166579,0.136653,0.988114,upstairs
-2.893543,-1.424402,-1.5259280000000002,2.266823,0.464819,0.443025,-0.597961,-0.4504439999999999,-0.035814,0.989303,jogging
2.371607,0.009943,-0.006645,0.01621,-0.00607,-0.006346,0.005411,-0.001132,0.6960890000000001,-0.009943,sitting
1.388653,-1.350743,0.109013,0.716398,0.233562,-0.075465,-0.30015,0.1146549999999999,0.214655,0.975886,upstairs
2.259802,-1.184711,0.748235,1.53198,-1.033613,0.348757,0.462068,-0.3780989999999999,0.290648,0.92639,downstairs
-1.014441,-1.363013,0.137242,-0.407674,0.037882,0.037786,-0.015432,-0.025027,-0.1751609999999999,0.978491,downstairs
-2.707348,-1.129167,-2.460778,-0.838041,0.351165,0.287119,1.127575,-0.094263,-0.17982,0.904056,walking
-0.408623,-1.103126,-1.717496,0.121327,-0.343231,0.051055,-0.74516,0.413818,-0.179122,0.8926209999999999,downstairs
0.905397,-1.244974,-0.404851,0.693142,-0.0154569999999999,0.005908,-0.242279,-0.092408,0.251767,0.947388,upstairs
0.924727,-0.922199,0.997528,-2.485262,1.005917,0.092575,0.060749,0.134458,0.4823149999999999,0.796932,upstairs
-0.686733,-1.460785,3e-06,-0.071026,0.026179,0.007598,-0.001661,0.063729,-0.06935,0.993955,standing
0.131412,-0.182505,0.000154,-0.000354,-0.001218,0.025775,0.019099,0.000166,0.128857,0.181493,sitting
2.824161,-1.529067,1.6968919999999998,-0.1602579999999999,-0.456942,0.418412,0.232423,0.612872,0.012878,0.999129,walking
0.1879289999999999,-1.2172040000000002,-2.620126,0.4396,-0.941826,-0.328667,0.095511,-0.260346,0.06469,0.938135,walking
-3.088553,-1.058573,-1.31061,-0.576896,0.746456,0.655301,0.222581,-1.164872,-0.025983,0.871657,jogging
0.610119,-1.173226,-0.948565,0.559805,-0.614595,-0.2415,-0.248405,0.190924,0.221832,0.922005,walking
1.69573,-1.476758,-0.268517,-0.072232,-0.267763,-0.077373,0.596002,-0.036229,0.092982,0.995582,upstairs
-2.040718,-1.174931,-2.991148,-0.8695709999999999,-0.318233,0.510297,-0.082881,0.324704,-0.343808,0.922663,downstairs
-2.616754,-1.1280059999999998,-0.328052,1.158441,0.8975209999999999,-0.022643,1.82813,-4.646068,-0.214677,0.90356,jogging
-0.201461,-0.0173639999999999,-0.00216,0.008697,-0.001547,-0.000139,0.017961,-0.004213,-0.200071,0.0173639999999999,sitting
0.496399,-0.436096,-0.002126,-0.00268,0.000204,-6.2e-05,0.003423,-0.00646,0.431688,0.422404,sitting
-1.54954,-1.135799,-0.8439690000000001,-0.947478,-0.174532,0.257481,0.056767,-0.001114,-0.421299,0.906871,downstairs
0.572188,-1.094557,-1.628967,0.9005799999999999,0.433799,0.34691,0.3161239999999999,-0.296076,0.248229,0.888725,upstairs
1.848594,-1.506685,1.121276,0.027167,0.326132,-0.267486,0.616953,-0.282448,0.061614,0.997946,upstairs
-2.8118830000000004,-1.335734,-0.091223,0.163402,0.023721,0.008798,-0.014019,0.032213,-0.0753409999999999,0.9725,standing
-0.692365,-1.029737,-3.5508260000000003,1.28327,-0.211242,-0.149949,0.306853,0.281348,-0.32878,0.8571639999999999,upstairs
1.862806,-1.450379,0.442084,-3.025264,-0.485696,-0.058272,0.114145,-0.713394,0.114974,0.992759,downstairs
0.756314,-0.096214,-0.003437,0.004495,0.001381,-0.003246,0.005207,-0.00747,0.683071,0.096066,sitting
0.301892,-1.057866,-0.196316,1.4600959999999998,-0.153869,0.367353,-0.072345,-0.441438,0.1459069999999999,0.87131,upstairs
0.074012,-1.108216,-2.324319,0.73032,-0.844304,-0.5079739999999999,-1.467658,1.009211,0.032998,0.894904,jogging
0.351669,-1.281399,-1.41862,0.398038,-1.071632,-0.337283,-0.24168,-0.042903,0.0983,0.958416,upstairs
-0.7296560000000001,-1.422728,-0.903411,0.657701,0.650575,0.094649,-0.179259,0.045722,-0.098311,0.989058,upstairs
-2.275157,-1.353633,0.026813,0.08555,0.011367,0.024314,0.00504,0.000178,-0.164145,0.976513,standing
-1.412497,-1.169992,0.001999,-0.007245,-0.0067459999999999,-0.041694,-0.007661,0.0794909999999999,-0.385262,0.920747,standing
0.364986,-1.2590290000000002,0.0313019999999999,0.254086,0.8989149999999999,-0.5444,-1.199123,0.57982,0.1094789999999999,0.951793,jogging
2.788909,-1.478612,-0.839825,1.095437,-0.012875,0.080108,0.032475,-0.173943,0.031769,0.995754,upstairs
-2.475379,-0.170341,-0.010388,0.007465,0.003191,0.004745,-0.008919,0.001181,-0.609069,0.169518,sitting
-2.720643,-1.334172,-0.255292,1.201871,-0.299877,0.404317,0.267428,-0.2415449999999999,-0.095784,0.972135,walking
-2.669082,-0.096381,-0.015531,0.004312,0.010369,0.00248,0.0059409999999999,-0.000752,-0.4530109999999999,0.096232,sitting
-2.9628490000000003,-1.20184,0.155028,0.6454340000000001,-0.267887,0.4216109999999999,0.352406,-0.704331,-0.064113,0.932704,walking
0.6566890000000001,-1.309357,0.011888,0.099241,-0.022784,0.005419,0.005554,0.037731,0.157698,0.966019,standing
-0.074649,-1.530906,-0.064252,-0.111769,0.038577,0.011411,-0.004896,0.03893,-0.002897,0.999204,standing
-1.25665,-1.481357,0.015011,0.045218,-0.0005809999999999,-0.029387,0.001952,0.026616,-0.084642,0.996003,standing
-2.532726,-1.403367,0.09187,0.152652,-0.146542,-0.1029359999999999,-0.009805,-0.011976,-0.095291,0.986016,standing
-2.955602,-1.204312,-0.794309,2.162447,-0.733304,0.484029,0.197984,-0.337008,-0.066258,0.933593,upstairs
-0.58048,-0.871343,-1.78125,-0.362191,1.848008,0.034456,-0.354351,-0.289644,-0.353075,0.7651939999999999,downstairs
1.09783,-0.295219,-0.0101129999999999,0.010454,-0.005099,-0.003168,0.003057,-0.0065299999999999,0.851709,0.2909489999999999,sitting
1.449073,-1.260912,0.027168,0.083116,0.010346,-0.036596,0.018334,0.056426,0.302603,0.952369,standing
-0.934362,-1.215065,2.3815419999999996,-4.275884,0.815951,0.1246869999999999,0.01114,0.443893,-0.280082,0.937392,downstairs
-0.622587,-1.399138,-2.235346,-0.383443,2.328321,-0.060336,-0.07562,-0.0376899999999999,-0.099607,0.985303,downstairs
-2.425154,-1.3421809999999998,-3.003631,4.273438,-0.79909,0.19921,-1.311551,-0.076305,-0.1488259999999999,0.973981,jogging
0.977165,-0.943125,-2.573701,2.03282,-0.913133,0.37095,1.660772,0.330214,0.486777,0.809397,upstairs
0.734574,-1.403721,-0.964664,0.048533,-0.815573,-0.125076,0.237817,0.016401,0.11145,0.986075,downstairs
1.599368,-1.031321,-3.975646,-4.4412720000000006,-0.552233,0.338537,0.4910819999999999,-0.114223,0.513468,0.857978,jogging
0.493789,-0.438018,0.002322,-0.002744,-0.004018,0.009516,0.002475,-0.00477,0.42922,0.424146,sitting
-1.411217,-1.422818,-0.006473,0.033985,0.0084739999999999,-0.003204,0.006107,-0.002322,-0.145508,0.989071,standing
-0.448745,-1.41035,-0.833519,-0.03137,0.508885,-0.193153,-0.165043,0.112745,-0.069298,0.987156,downstairs
0.437671,0.014227,0.011934,0.012359,-0.012797,0.002665,0.0079099999999999,-0.001379,0.423788,-0.014227,sitting
-2.7441259999999996,-1.028578,-2.2801419999999997,2.019963,-2.7460299999999997,-1.5635709999999998,0.993989,-0.338099,-0.19975,0.8565659999999999,walking
1.290461,-0.562448,-1.981723,-0.449001,0.098147,-0.455528,0.052572,0.2097619999999999,0.812919,0.533259,walking
1.561324,-1.272436,-0.509864,0.293294,-0.632128,0.133213,0.412802,-0.217049,0.293911,0.95582,upstairs
-0.26316,-0.049049,0.002341,-0.029664,-0.0368589999999999,0.01333,0.032346,-0.015813,-0.25982,0.049029,sitting
0.131113,-1.2194459999999998,1.622482,-1.964239,0.0752289999999999,0.041416,0.357646,-1.437466,0.044995,0.938909,jogging
0.43275,-1.057182,-2.10067,2.4325240000000004,0.430717,-0.1040859999999999,-0.332904,-0.256027,0.2060449999999999,0.870975,walking
0.765274,-0.093585,-0.001188,0.002317,-0.001159,7e-05,0.002987,-0.004956,0.689704,0.093449,sitting
-2.287698,-1.478249,-0.85388,-0.025623,-0.0725659999999999,0.0875259999999999,0.332694,-0.154589,-0.069521,0.995721,upstairs
0.516166,-0.991391,-0.515256,-0.303911,-0.107178,0.1463809999999999,0.259846,-0.022893,0.27023,0.8367879999999999,upstairs
-0.307893,-1.285881,-0.247246,-0.708492,0.004705,0.033353,0.366456,-0.408715,-0.085157,0.959686,walking
-1.755813,-1.500938,0.05122,-0.455906,-0.020175,-0.044939,0.004026,0.021855,-0.0685409999999999,0.997561,standing
-2.7224779999999997,-1.190373,-1.098296,3.935558,-0.890891,0.6852689999999999,-0.3947699999999999,-0.134399,-0.151105,0.928508,jogging
1.7085560000000002,-1.189332,0.289716,-0.557437,0.5278689999999999,-0.184724,0.283565,-0.060537,0.368745,0.928121,upstairs
1.872818,-0.628034,1.038965,-4.482707,1.21498,-1.009293,-0.543656,-0.006866,0.7725529999999999,0.587555,downstairs
2.0136700000000003,-1.057232,0.114518,0.011433,0.0761179999999999,-0.026208,-0.011426,0.101297,0.443689,0.870999,standing
0.39973,-0.286492,-0.000769,-0.0009,-0.003418,-0.005907,0.016849,-0.001741,0.373308,0.282589,sitting
-1.4701030000000002,-0.959679,-2.990733,-1.097134,-7.750267,-2.167039,2.2229240000000003,0.956498,-0.570876,0.819008,jogging
0.131298,-0.181174,0.000187,0.005202,-0.0017989999999999,0.024176,0.0218569999999999,0.005287,0.128778,0.1801849999999999,sitting
0.228622,-1.393986,-0.048874,0.030676,-0.355032,0.534859,0.2233389999999999,0.007339,0.039848,0.98441,walking
-2.188095,-1.359702,-1.537285,-1.774949,-0.95913,0.354215,0.245876,-0.461792,-0.17085,0.977802,upstairs
-0.487361,-1.279891,3.162058,-1.958815,0.761459,0.158648,0.395989,0.260005,-0.1343099999999999,0.957985,walking
-0.1580619999999999,-1.07605,0.8602299999999999,-0.4854229999999999,0.178384,-0.214448,0.36486,-0.035052,-0.074736,0.8800889999999999,downstairs
1.75577,-1.465904,-0.045254,0.519021,0.021447,-0.009691,-0.001202,0.005388,0.102907,0.994504,standing
2.073014,-1.403912,-0.012659,-0.02264,0.00065,0.024148,0.009346,-0.02632,0.14556,0.986107,standing
0.279997,-1.453472,-2.835732,2.602912,0.782801,-0.183269,0.017937,-0.839521,0.032329,0.993125,jogging
-0.940268,-1.410598,0.017797,-0.005598,-0.011988,0.025715,-0.001188,-0.103656,-0.128727,0.987196,standing
-0.142538,-1.466619,-0.022284,-0.023445,0.002435,-0.004533,0.003575,0.02743,-0.0147389999999999,0.994578,standing
-2.904209,-0.150387,-7.2e-05,0.009147,0.001939,-0.0067569999999999,-0.013621,-0.00903,-0.232501,0.149821,sitting
0.109286,-0.1249869999999999,0.00385,-0.003179,0.019599,0.007765,0.004778,-0.002993,0.108217,0.124662,sitting
1.440361,-1.330648,-3.299289,-0.926132,-0.796719,-0.227064,-0.921193,-0.105251,0.235807,0.971303,jogging
-1.8253669999999995,-1.271417,-0.001318,-0.000772,-0.003258,-0.003258,0.001847,0.022868,-0.285179,0.95552,standing
0.413541,-0.398871,0.007295,-0.001743,-0.0019649999999999,0.007819,0.003498,-0.008596,0.370309,0.388378,sitting
1.6791009999999995,-1.189474,-2.336514,-0.5080319999999999,0.257778,-0.099977,0.421299,-0.229283,0.369967,0.928173,downstairs
0.014643,-1.400941,-1.47654,1.563093,-0.162417,0.03613,-0.033736,0.078688,0.002475,0.985609,downstairs
-1.310602,-1.405051,-2.1847209999999997,1.583556,1.226714,-0.574562,-2.086348,0.238384,-0.159431,0.986296,jogging
-1.036596,-1.442954,0.451089,-0.50122,0.6340140000000001,-0.196056,0.358564,0.458438,-0.10973,0.991839,downstairs
0.495663,-0.446452,4.8e-05,0.001761,0.008135,-0.01495,-0.003271,-0.022408,0.428997,0.431768,sitting
-0.091032,-1.267369,2.779623,-0.633004,1.977162,-0.175588,-0.069507,0.637575,-0.027156,0.954318,walking
-1.411438,-1.423665,0.008071,-0.011558,-0.00241,0.00231,0.010255,-0.002456,-0.144689,0.989196,standing
-2.872459,-1.108202,-1.509483,-0.5069229999999999,-0.978943,-0.040382,0.5451199999999999,0.134667,-0.1186599999999999,0.894898,downstairs
0.017123,0.046587,-0.01375,0.026382,-0.016984,-0.023421,0.005875,0.004231,0.0171039999999999,-0.04657,sitting
-0.648301,-0.567361,3.124011,-0.030862,-0.4801979999999999,0.045127,-0.063974,0.200812,-0.509223,0.537409,upstairs
1.5827870000000002,-0.813295,-2.4122369999999997,2.605448,-2.7582310000000003,1.036643,0.42176,-0.238142,0.6870350000000001,0.7265550000000001,jogging
0.132363,-1.388307,1.674916,-3.124795,1.179666,-0.06283,-0.701382,0.146124,0.023951,0.983395,walking
-2.843093,-1.380089,0.0165389999999999,-0.012136,-0.0256029999999999,0.006352,-0.011854,0.059048,-0.055684,0.98187,standing
-0.228082,-1.031224,-2.766152,-0.343206,-0.5102270000000001,-0.251936,-0.240008,0.547637,-0.116167,0.857928,upstairs
-2.252828,-1.232994,0.037011,-0.1237829999999999,0.015444,0.033107,0.019802,-0.0274589999999999,-0.257259,0.943485,standing
-2.50988,-0.32339,0.005488,0.0033009999999999,-0.005896,0.019418,-0.111911,0.041993,-0.5599149999999999,0.317783,sitting
-0.703009,-1.473611,1.839996,0.7902,-0.49373,-0.003443,-0.041225,0.094039,-0.062689,0.995281,upstairs
-0.295627,-1.255456,0.5026520000000001,2.113124,0.951884,-0.681697,-0.050011,0.474621,-0.090352,0.950691,walking
-2.3916009999999996,-1.304039,-0.0907299999999999,0.071624,0.019813,0.203751,-0.3362739999999999,0.0104409999999999,-0.179643,0.964631,downstairs
-0.928034,-1.302117,0.036299,-0.110696,-0.01986,0.00118,0.009343,-0.002473,-0.212484,0.964122,standing
0.35057,-0.360738,-0.047347,0.017309,0.0288509999999999,0.008291,-0.010481,-0.003168,0.321329,0.352964,sitting
2.504437,-1.514566,0.0863,0.499957,-0.063613,-0.093585,0.003061,0.07119,0.033434,0.998419,standing
2.71676,-1.4988290000000002,-0.008442,0.035236,-0.0255889999999999,0.009593,0.011622,-0.003502,0.029637,0.997411,standing
-1.652076,-1.012468,-0.284176,-0.00277,-0.461176,-0.29413,1.69324,1.791247,-0.528014,0.8481420000000001,upstairs
2.011014,-1.508688,0.00014,0.002477,-0.004016,0.004381,0.003881,-0.004004,0.056151,0.998072,standing
-0.480272,-0.765599,-3.2302310000000003,1.248283,-0.491899,-0.525633,0.3789,0.2127679999999999,-0.333102,0.692969,upstairs
1.822452,-1.507366,-0.0136569999999999,0.014584,-0.002468,-0.004262,0.0033539999999999,0.004571,0.06139,0.997989,standing
-2.284482,-1.264301,2.2817849999999997,0.6377510000000001,0.401633,0.151954,-0.668149,-0.05319,-0.22808,0.953397,walking
-0.147285,-1.420852,-1.691118,2.3636939999999997,0.291549,-0.334161,-0.199061,-0.8173819999999999,-0.021918,0.988779,jogging
-2.5328060000000003,-0.455589,-0.006189,0.019134,0.006306,0.039512,-0.075947,0.069486,-0.513541,0.4399909999999999,sitting
1.015215,-0.8294030000000001,0.000766,0.002601,0.001567,0.004732,0.010213,0.000962,0.5737439999999999,0.737529,sitting
-1.817142,-1.271532,0.021322,0.005939,-0.0018149999999999,-0.001852,0.0016,0.023668,-0.2856849999999999,0.955554,standing
0.131417,-1.10101,0.228492,-2.117063,0.566236,-0.091563,-0.514208,0.413788,0.059321,0.8916649999999999,downstairs
-0.009447,0.062787,-0.0002529999999999,0.001114,-0.001769,0.001707,0.013505,-0.0029,-0.009428,-0.062745,sitting
1.336169,-1.475602,3.5514639999999997,2.2288639999999997,2.8605549999999997,-0.65649,1.352062,-0.200317,0.092372,0.995472,upstairs
0.4938939999999999,-0.439817,-0.003403,-0.003155,-0.001399,-0.001589,-0.007286,-0.0135449999999999,0.428942,0.4257729999999999,sitting
2.280716,-1.374771,1.32038,1.348828,0.303066,0.075936,0.023943,-0.293265,0.147697,0.980849,jogging
1.513861,-1.486734,0.6284850000000001,0.970462,-0.182852,0.234593,-0.18287,-0.1022049999999999,0.083767,0.996469,downstairs
2.1230130000000003,-0.728059,-1.5292940000000002,3.608032,-1.919458,1.853163,2.197249,0.127846,0.6355149999999999,0.6654220000000001,downstairs
-2.914968,-1.136198,-3.578557,-0.926188,-0.377619,-1.063295,0.370503,-1.442558,-0.0946029999999999,0.907039,jogging
1.7738490000000002,-1.433912,0.06267,0.040031,-0.027413,0.0475779999999999,0.002656,-0.02434,0.133116,0.990646,standing
-2.066478,-0.4293,0.005719,-0.004021,-0.004061,0.015391,0.006587,0.0182319999999999,-0.7998149999999999,0.416234,sitting
-0.536051,-1.478768,0.011148,0.020636,0.007272,-0.008323,0.0068099999999999,0.096116,-0.046685,0.995768,standing
-0.209042,-1.484684,-0.001416,0.064096,-0.020027,0.014777,0.0128449999999999,0.041188,-0.017753,0.996295,standing
-2.306044,-1.202278,1.481604,0.005639,-0.813666,0.12124,0.468413,-0.5681149999999999,-0.267159,0.932862,downstairs
1.471444,-1.314543,0.831875,0.561311,-1.231197,0.250498,-0.679703,-0.801925,0.252126,0.967346,jogging
0.56139,-0.8776809999999999,-0.474896,-2.091656,0.416931,-0.047406,-0.496936,0.293738,0.340146,0.769259,walking
-0.260734,-1.348315,-0.662929,1.045578,-0.5001369999999999,-0.034067,0.026661,0.035236,-0.056875,0.975353,walking
1.161522,-0.814178,1.860428,-4.481303,0.293575,-0.286534,0.401516,0.323312,0.6297649999999999,0.727162,walking
1.6450220000000002,-1.448828,2.225838,-2.927977,2.7743830000000003,-0.541938,0.989591,0.7011539999999999,0.121299,0.992571,walking
0.8586440000000001,-1.283874,0.7024229999999999,0.768275,0.292721,-0.2117619999999999,0.003695,0.458291,0.214218,0.959119,upstairs
1.589332,-1.236779,-0.104872,0.116666,-0.478523,-0.102289,0.255874,0.086346,0.327768,0.944733,upstairs
1.044646,-1.325379,-1.339184,1.062392,-0.481286,-0.223122,0.165294,0.250235,0.2100449999999999,0.970036,walking
-2.924075,-0.136579,-0.002064,0.0120989999999999,-0.0034579999999999,-0.003382,-0.005906,-0.010235,-0.213796,0.136155,sitting
0.444954,-0.165601,0.00355,-0.001197,0.005313,0.006243,0.025554,0.000679,0.4245279999999999,0.164846,sitting
1.813551,-1.402252,0.028564,0.036311,-0.004585,-0.023459,0.010386,0.028429,0.162726,0.98583,standing
1.484719,-1.226053,-1.1658879999999998,1.952108,-2.584339,-1.060801,-1.5117040000000002,-0.470064,0.336665,0.941162,jogging
0.979256,-1.297312,1.358689,-0.3729389999999999,0.843224,-0.059011,-0.122351,-0.022453,0.2241719999999999,0.962836,downstairs
0.5640569999999999,-0.339973,-0.004075,0.004495,-0.0004309999999999,0.004007,0.004719,-0.003631,0.50402,0.333462,sitting
-2.319166,-1.4060549999999998,-1.417737,-0.265814,-1.459164,-0.091873,-0.030269,0.092305,-0.120102,0.986461,walking
1.752348,-1.444235,-0.442779,0.667424,-0.711119,0.184226,0.127871,-0.069127,0.124124,0.992002,upstairs
0.318342,-0.638396,0.674844,-1.370273,-0.02496,0.077142,-0.490058,0.628091,0.251349,0.595908,walking
1.483293,-1.4983229999999998,-1.880384,1.653622,0.469792,-0.006166,-0.275039,-0.198045,0.071992,0.997375,walking
-2.569816,-0.432129,-0.100641,-0.0825029999999999,-0.015887,0.017231,-0.052792,0.038816,-0.491368,0.418805,sitting
0.136604,-1.344117,-0.186824,1.4332280000000002,0.7828430000000001,-0.418956,-0.768943,0.528625,0.030604,0.974418,jogging
0.632121,-0.429339,-0.005232,0.008138,-0.004071,0.002869,-0.000437,-0.008222,0.537231,0.41627,sitting
1.897934,-1.523198,-0.002418,0.0579649999999999,0.032522,0.0074629999999999,0.003894,0.004227,0.045058,0.998867,standing
-2.7108779999999997,-1.510399,-3.244888,-1.683868,-2.559371,-0.211905,0.111915,-0.345497,-0.025202,0.998177,jogging
0.288308,-0.316653,-0.066518,-0.003204,0.213538,-0.002311,0.001555,0.010121,0.270194,0.311388,sitting
-2.284188,-1.212625,-0.200993,-0.027703,0.029921,0.048805,0.043502,-0.084995,-0.265053,0.936539,standing
